,Q1,Q2,Q3,Q4,Q5,LS
20220802,0.00042305920566093754,0.011254212336608428,0.010618570639896178,0.013359564674382651,-0.010152864712176734,-0.010575923917837671
20220803,-0.0100334196047841,0.0031016450121188798,0.014204317924582141,0.018723240111044613,0.0032207820126328936,0.013254201617416993
20220804,-0.00859515740159654,0.001221648709388454,0.008830674069573087,0.019504561370261582,0.003484615260698034,0.012079772662294574
20220805,-0.03474706683666705,-0.01154244701654395,0.005188786078840617,0.01588956284860142,0.008906085163916303,0.04365315200058335
20220808,-0.037679267372775244,-0.00976850225144598,0.00033498897345053273,0.019400117743197588,0.010585927863184906,0.04826519523596015
20220809,-0.04184473184581431,-0.011617232113874684,0.0019138090698846446,0.018454778300795987,0.014136012122190624,0.05598074396800493
20220810,-0.06432128006239039,-0.02216382119758845,-0.0063762004863399235,0.006286328219003098,0.008143270847020666,0.07246455090941106
20220811,-0.07618585735555045,-0.032980713029646114,-0.01869396871276811,-0.008923996460777624,-0.006911466278088701,0.06927439107746175
20220812,-0.06284660353693859,-0.03033016506040438,-0.015182043683791531,-0.005796573963246168,-0.0028455971334266457,0.06000100640351195
20220815,-0.0691544967068028,-0.04029958846315648,-0.023544707486811697,-0.018176817461389796,-0.027791153164649193,0.04136334354215361
20220816,-0.09126841616537712,-0.06333412141219527,-0.05225994619411035,-0.04533022624046834,-0.06859398010653227,0.022674436058844852
20220817,-0.1081118179377234,-0.0881103961935932,-0.08144071992624773,-0.07542775797763544,-0.09545099941947718,0.012660818518246214
20220818,-0.12735178958924387,-0.10424727804027041,-0.0894126256218975,-0.08214062352301518,-0.10200143071863686,0.025350358870607007
20220819,-0.10773389472718253,-0.07760117039227239,-0.07192187207640643,-0.06200711439860423,-0.07305774793983458,0.034676146787347956
20220822,-0.10919983713105497,-0.08194505455858125,-0.07017690712094005,-0.06560960851189088,-0.0752788228770152,0.03392101425403976
20220823,-0.11023202471733769,-0.09101445400045968,-0.078757252694391,-0.07451279567980228,-0.08694289279091964,0.023289131926418044
20220824,-0.09904429095915825,-0.08184840923148445,-0.07255432262344179,-0.06434830998138939,-0.07990976056752792,0.019134530391630322
20220825,-0.11009987797072357,-0.09400532452518846,-0.09418710062110996,-0.08168802622821525,-0.08777938058750033,0.02232049738322324
20220826,-0.07979942017339058,-0.0674364805227829,-0.06876699639900047,-0.055736703753177866,-0.06653640321152288,0.013263016961867699
20220829,-0.10494793838174615,-0.09626857884388508,-0.09441611964612455,-0.08951914414527633,-0.10637923449118357,-0.001431296109437416
20220830,-0.10718164666163214,-0.09747484736567644,-0.09956700089987501,-0.09593121820150095,-0.10359603166315032,0.003585614998481826
20220831,-0.09729191382820004,-0.08876187034602007,-0.08568368404165944,-0.07871867071776609,-0.08502533364589643,0.012266580182303616
20220901,-0.10953811681505937,-0.09959156375928539,-0.09732843421440569,-0.09036405784008401,-0.0985976821138003,0.010940434701259077
20220902,-0.11809711534887282,-0.1064310493870053,-0.10336602166370093,-0.09708541855181477,-0.10301605638304472,0.015081058965828106
20220905,-0.09103009900504268,-0.08462423273919534,-0.08555892513103082,-0.0789193237527755,-0.08359537554186439,0.007434723463178292
20220906,-0.08850196504448124,-0.08558492191355696,-0.08430686076723005,-0.08631181864404505,-0.09297870272599533,-0.00447673768151409
20220907,-0.06393786968313439,-0.06640429435398891,-0.06735436817854679,-0.06992265811477767,-0.08155871743029225,-0.01762084774715786
20220908,-0.03546002328373378,-0.041079232826357566,-0.042548854049701955,-0.048894735850648186,-0.06337816281381954,-0.02791813953008576
20220909,-0.037995252967281214,-0.04626124386851605,-0.03649317875735139,-0.04274650339054226,-0.04945170644621806,-0.011456453478936847
20220913,-0.052774095883617145,-0.05267052451725563,-0.04992889492631064,-0.04895563914721991,-0.058547092436896354,-0.00577299655327921
20220914,-0.04324085160755621,-0.04940887188601759,-0.044267081602640534,-0.044786984763445614,-0.056412998825517306,-0.013172147217961096
20220915,-0.02661406545496027,-0.030348237127597925,-0.023606088428910172,-0.018494951829044173,-0.018651578217583464,0.007962487237376806
20220916,-0.019785384341123886,-0.016929382729396987,-0.014536102475717688,-0.009068221413216239,-0.008661173514644491,0.011124210826479394
20220919,-0.015564652919172015,-0.009447278207781734,-0.0046422598547053405,0.0029864132142185854,0.0033047514312220653,0.01886940435039408
20220920,0.007205141716791932,-7.546834942608342e-05,0.0017610909364109892,0.002156785109222114,-0.0031954247685101185,-0.01040056648530205
20220921,0.0017802367939864928,-0.0026085641750135963,-0.000709131360719277,-0.00875078901093944,-0.011583687249427634,-0.013363924043414126
20220922,-0.026397760994096825,-0.034395708460727384,-0.029779200037324628,-0.03498170823112859,-0.05075626534203696,-0.024358504347940138
20220923,0.00797189637196697,-0.003222456318422179,-0.0035190849476289176,-0.007318405945250819,-0.016081733090340913,-0.024053629462307883
20220926,0.05658807808461948,0.04643793247029251,0.040036786351833435,0.036257721817564655,0.01751699155831065,-0.03907108652630883
20220927,0.041718621340944846,0.03488627065704445,0.025426255711163224,0.025876814458963778,0.01214454964836369,-0.029574071692581156
20220928,0.06759298286830608,0.06164734515245529,0.05234127520199851,0.06096502652546753,0.05252061992109757,-0.015072362947208505
20220929,0.09140244435788246,0.0877134882707977,0.0693822899488704,0.08539200693505482,0.07776847598139189,-0.013633968376490571
20220930,0.11521642149071049,0.10481216194795963,0.09197785591139143,0.10104092838183674,0.10011390549541015,-0.015102515995300339
20221010,0.13633095732136882,0.12788432283968001,0.11023569818429582,0.11859950266316013,0.1176359663795764,-0.018694990941792416
20221011,0.13182528116094464,0.12172675646949568,0.10604844979958876,0.11391863895138102,0.11248318928451796,-0.019342091876426673
20221012,0.0950585218307548,0.09026421287245262,0.07541534871068466,0.07923695896951737,0.07676293183664107,-0.018295589994113737
20221013,0.08932952848542668,0.08375576744726995,0.06552196248963792,0.07549589902046273,0.0684558285150565,-0.020873699970370183
20221014,0.06753996515763082,0.056403712056487164,0.04854925303466845,0.051962524737704366,0.03707941007042561,-0.03046055508720521
20221017,0.07223036020245852,0.056065004114724724,0.04737460003472767,0.05501705553159527,0.04597882368250188,-0.026251536519956632
20221018,0.06690657982868767,0.05325043368105782,0.04783611065800911,0.04559336088257915,0.03394782277325557,-0.032958757055432095
20221019,0.08643283529659258,0.0698535672199052,0.05993242010273085,0.05873040396090012,0.043074352069894246,-0.04335848322669834
20221020,0.07678340557943883,0.06574887420226054,0.05359451962561164,0.0546461025889586,0.04564030331095437,-0.031143102268484463
20221021,0.08207624067869881,0.06530538117680539,0.05654946134457793,0.05815047833557314,0.048463612431530564,-0.03361262824716825
20221024,0.07856735193008374,0.07529086140165445,0.06046699699958012,0.060730566545818945,0.046146086441726644,-0.032421265488357096
20221025,0.07575264109254802,0.06557381624944368,0.06494726584491918,0.05628717981773023,0.03996241288158336,-0.03579022821096466
20221026,0.05103868104670683,0.04466650710419649,0.04258167674153175,0.042493821005129405,0.03312682996369727,-0.017911851083009557
20221027,0.03719787491043204,0.03674472947960115,0.03819096100159858,0.03973554195189513,0.03198365961724071,-0.0052142152931913335
20221028,0.06961832800035818,0.07053629271366223,0.07133116569457118,0.07544483353689989,0.06998306059743237,0.00036473259707418826
20221031,0.0688206657149882,0.08539868399431416,0.0849988040254857,0.08617514075663191,0.08394751216577773,0.01512684645078953
20221101,0.03939582664273634,0.05218792670108872,0.05884772786296634,0.06323578668394221,0.05850253547605247,0.01910670883331613
20221102,0.03509945767445634,0.048744435151431495,0.053323377614626986,0.05606072523474632,0.04762475539410988,0.012525297719653543
20221103,0.03887129050793764,0.05537412133869231,0.056414817184139064,0.061629153489579994,0.04454411407961141,0.005672823571673771
20221104,0.03257738043477528,0.04676218919258521,0.05408929680921241,0.05565612821007409,0.022244860110228824,-0.010332520324546457
20221107,0.01729360964354644,0.03208012484385505,0.036691417189884126,0.04515133226381979,0.016346413025391224,-0.0009471966181552154
20221108,0.015651346700272344,0.03374304252546645,0.03723320805603512,0.0465335886030783,0.0229112929837418,0.007259946283469456
20221109,0.012395298588632838,0.02858922770763417,0.035675023101494924,0.03704827339611295,0.019129629264302016,0.006734330675669179
20221110,0.02620504802590058,0.03351396525392505,0.03594469476543248,0.030684590081549497,0.016810852059693064,-0.009394195966207514
20221111,0.02543576972629254,0.021113941379435126,0.02660343314787828,0.021211131388146592,0.008404811028240613,-0.017030958698051928
20221114,0.013863949080320289,0.01999696281747202,0.02302719375942974,0.023492499648854557,0.012209072472067133,-0.0016548766082531557
20221115,-0.011939327266403286,-0.004285338925667666,0.003562703740293035,0.005645682543192507,-0.008668221541468133,0.0032711057249351534
20221116,-0.004916007989034343,0.000921993013558932,0.005014703943509481,0.0068543872391171575,-0.0005854858643927349,0.0043305221246416085
20221117,-0.023034863599254878,-0.012345552210042838,-0.00783767826634377,-0.006941561894561423,-0.012175157445164052,0.010859706154090825
20221118,-0.03776626846491276,-0.031477431665613856,-0.021256544236886193,-0.025026233135012572,-0.023611362960947613,0.014154905503965146
20221121,-0.04562273630393384,-0.03682903152954927,-0.025820997898409935,-0.030636662756444027,-0.03976193369114986,0.005860802612783982
20221122,-0.0363313389718644,-0.03079094896732032,-0.026600758236075668,-0.02588262303123106,-0.034273041428306186,0.002058297543558213
20221123,-0.034915524702518755,-0.03697810657060847,-0.030996807417892343,-0.03373084129393615,-0.05094758107374764,-0.016032056371228884
20221124,-0.040053711046109615,-0.0374512338557401,-0.03471983547339152,-0.04110233650818161,-0.06446645451227583,-0.02441274346616621
20221125,-0.01877421971400152,-0.017583837868566373,-0.019819596109618885,-0.02261395917040216,-0.03133493767048401,-0.01256071795648249
20221128,-0.005622032808764448,-0.009753484073106698,-0.013628775791983938,-0.014769857578495742,-0.023975877391059337,-0.01835384458229489
20221129,-0.038168960612697075,-0.038515210481956066,-0.04629124187064296,-0.04260504766210103,-0.04857331436563315,-0.010404353752936073
20221130,-0.04393062875263405,-0.04006562834450482,-0.04956942570280793,-0.04537107593834024,-0.050684038890461205,-0.006753410137827154
20221201,-0.049101371032813285,-0.04533404910041757,-0.0472443540544909,-0.04515680206423308,-0.04818590447820179,0.0009154665546114923
20221202,-0.03921989495485567,-0.030703855508923437,-0.03834441915069691,-0.028009183378101103,-0.027950028109993728,0.011269866844861944
20221205,-0.043406445999845014,-0.03677146249537327,-0.03987499532322712,-0.03460074817267407,-0.02583462325630821,0.017571822743536806
20221206,-0.03127948038577944,-0.029964139135595785,-0.030768885741633927,-0.02298884221324469,-0.018286563418582265,0.012992916967197177
20221207,-0.030930975887226063,-0.03089328979209246,-0.03360609869987618,-0.027727747337307172,-0.025987954763887273,0.004943021123338789
20221208,-0.019461200925648754,-0.022789608029635137,-0.022186958396763292,-0.020843083509231787,-0.017640049532526535,0.0018211513931222188
20221209,-0.019413548860980727,-0.023678829559530275,-0.02220183557028533,-0.0231883488550023,-0.012744301010264447,0.00666924785071628
20221212,-0.032521767521587946,-0.02550838591600887,-0.025032412915611015,-0.026887095727450055,-0.017704939100685435,0.014816828420902511
20221213,-0.0211001433527427,-0.016322197921551138,-0.02538084968884737,-0.02404679274687944,-0.02315553245049653,-0.002055389097753827
20221214,-0.01717890388645477,-0.010824518808293035,-0.01734314675648245,-0.016545109053329572,-0.017477986415503407,-0.00029908252904863736
20221215,-0.00883714138826922,0.00045279069048458195,-0.012924606772393373,-0.008613163002906639,-0.015196239624666114,-0.006359098236396894
20221216,0.006635999522045865,0.010404214041474985,-0.003010204351816636,-0.003978741295723924,-0.007660097383524988,-0.014296096905570852
20221219,0.03461657441369118,0.035801767365716,0.027116694255215103,0.023874618879618146,0.015471268734753883,-0.0191453056789373
20221220,0.04955961810578916,0.045180940576916656,0.0365788676173804,0.032482590900027336,0.02664476997163267,-0.022914848134156493
20221221,0.06472008211884803,0.06287994188591159,0.05231945847626856,0.04907979307822335,0.044334847116757996,-0.02038523500209003
20221222,0.09062962173743627,0.08989685467026173,0.08132776894444627,0.07801883404222629,0.08238271947644839,-0.008246902260987884
20221223,0.09965918545217842,0.09493007656755,0.09057430571722341,0.08629599377092043,0.08936423025982092,-0.0102949551923575
20221226,0.10779059962186989,0.09889684029840569,0.0937354910921503,0.08254408418644968,0.07938790136283869,-0.028402698259031203
20221227,0.10334888002392331,0.09819651549284565,0.09150820784204776,0.08345000710745203,0.07312747824934931,-0.030221401774573997
20221228,0.121772458233391,0.11104272707666123,0.10307634424168602,0.0960252549478455,0.08091610107823796,-0.04085635715515304
20221229,0.1237913149506461,0.11723286473461915,0.10618735910671916,0.09712053267868041,0.08228246050887467,-0.04150885444177144
20221230,0.13171420968414832,0.11716399182446553,0.10641242673556285,0.09375724600308488,0.07952894674010773,-0.05218526294404059
20230103,0.09836197303510913,0.08898330831321807,0.07884869569563385,0.06419341392987887,0.05103803164900461,-0.04732394138610452
20230104,0.11224902906700879,0.09974256365851762,0.08678528526593805,0.07227777708958208,0.05414865971665076,-0.058100369350358026
20230105,0.09993355337757491,0.09209591759556743,0.07899385557991119,0.06665577628306105,0.04910216157033673,-0.05083139180723818
20230106,0.11308003493575748,0.10371555909967364,0.09384946614691715,0.07897806737860141,0.06433098613987692,-0.04874904879588056
20230109,0.11203675911547131,0.09411926808092641,0.0891981416399893,0.07429618621213822,0.057444508247998224,-0.05459225086747309
20230110,0.11310569822875585,0.1092172128787363,0.09093955624883544,0.08072772243074076,0.05780375089492872,-0.05530194733382713
20230111,0.09312851789854411,0.09552813174830796,0.07839198233751124,0.06653451294259619,0.04250469179109009,-0.050623826107454015
20230112,0.08201552328575344,0.08540795256883343,0.07332392546508287,0.062069307000513836,0.042683999895003655,-0.03933152339074979
20230113,0.0939681828190755,0.09436083196005475,0.08298033126114082,0.0694182603929963,0.05001498201934751,-0.04395320079972799
20230116,0.08045443733239929,0.08118467606448929,0.0759605016270631,0.06615404785769928,0.052481286996452284,-0.02797315033594701
20230117,0.08647411872839889,0.0869377687920174,0.07743305198864758,0.06890287086224646,0.052056605764380676,-0.03441751296401821
20230118,0.08108134463612995,0.07727243787437,0.06810953128825788,0.06037778448031459,0.04694438488216496,-0.034136959753964996
20230119,0.06145172595081008,0.06695707321012162,0.061171008583113196,0.05410484983251082,0.04168296894623344,-0.019768757004576643
20230120,0.04146964083236754,0.04726260718808949,0.045959693971176316,0.037393140447678254,0.023482091622213007,-0.01798754921015453
20230130,0.03941123483871522,0.043939750224194635,0.039133730753375666,0.03458741537218744,0.017588822495082042,-0.021822412343633177
20230131,0.047354270058062746,0.04878098196315977,0.045052354203417265,0.03830660135517777,0.02078788061490835,-0.026566389443154394
20230201,0.023816201835924516,0.027850349853670055,0.028734702703270238,0.01857893466417111,0.0010874882594073961,-0.02272871357651712
20230202,0.02066453441781926,0.02402072178610885,0.025155784565036747,0.016289110814953336,-0.0013413896893345945,-0.022005924107153855
20230203,0.015990371624024044,0.024773195691641298,0.02473653050451336,0.018039506084069096,0.008211361242479748,-0.0077790103815442956
20230206,-0.0058025597840963864,0.002380341823516688,0.005252278547651454,0.0034024479491753545,-0.006206571865928069,-0.0004040120818316825
20230207,-0.002627900562587331,0.006994892530252625,0.006254351869797991,0.004322419163870407,-0.006142477698193632,-0.0035145771356063006
20230208,0.010378686350775108,0.020078978244424082,0.01271011166540438,0.007234987952043183,-0.007666562185375403,-0.018045248536150513
20230209,-0.018877023975468126,-0.007924393458831964,-0.009157523586678163,-0.016836766639645034,-0.034202879439679576,-0.01532585546421145
20230210,-0.014700001676139286,-0.00482145912775037,-0.007810968367990439,-0.012086690122550975,-0.029075073259352813,-0.014375071583213528
20230213,-0.034762158377814364,-0.022328224997291694,-0.028960583207258146,-0.03315237781231583,-0.057189267280051075,-0.02242710890223671
20230214,-0.03098099688574465,-0.017269925720099066,-0.019653921116210872,-0.021814548388494084,-0.048861212673406894,-0.017880215787662242
20230215,-0.04946726071018182,-0.036270159266312066,-0.03676423474532882,-0.03614183893333262,-0.06505618848283481,-0.015588927772652993
20230216,-0.012476607218151713,-0.005332187885361902,-0.008997173363577563,-0.010041749971002267,-0.043935333892944385,-0.03145872667479267
20230217,-0.006377094315036039,-0.007003228995812843,-0.004680588432490547,-0.00919874199574034,-0.045773086427782515,-0.03939599211274648
20230220,-0.000641340072199536,-0.003895219805565625,-0.004383820832831218,-0.011713561456904657,-0.040010606870256364,-0.03936926679805683
20230221,0.008738337554882566,-0.0019175393970742504,-0.0008902679473270966,-0.013133195092192717,-0.04337319226065953,-0.052111529815542096
20230222,0.012331233447456538,0.0030364229052123955,-0.005834344943710973,-0.013748029571629673,-0.048991644806088086,-0.06132287825354463
20230223,0.020119545912442336,0.00800986978574019,-0.0012238363460189488,-0.012299485049392137,-0.04777039796597651,-0.06788994387841885
20230224,0.02302578622039397,0.007859026036957633,0.002087051702604556,-0.010267758832797574,-0.04259384984316644,-0.06561963606356042
20230227,0.02265243339305474,0.010310233320871234,0.002798480742219665,-0.009823158912163744,-0.04333274165524129,-0.06598517504829604
20230228,0.005182919878304,-0.00779525314652725,-0.0052890956984580845,-0.02517081351550171,-0.054561860478233956,-0.059744780356537956
20230301,-0.012737173302425115,-0.02014190334098051,-0.023157127135112185,-0.0384385349185898,-0.06101893655295388,-0.04828176325052876
20230302,-0.0087203276980216,-0.012860435525107843,-0.011268198537016215,-0.018860820547139327,-0.04140038601394396,-0.03268005831592236
20230303,0.0038366467797006734,0.003475159619348577,0.0006748387230774402,-0.012717541722175957,-0.035656914434179746,-0.03949356121388042
20230306,-0.0012219473065146395,-0.002838562768732049,-0.005549552593050855,-0.021298836228141587,-0.053917325522385776,-0.052695378215871135
20230307,0.0153186400951165,0.015526562533217275,0.015368124727656233,-0.003724052947742205,-0.031442657434755515,-0.046761297529872015
20230308,0.013996187153797211,0.011489483556574195,0.01319052274049306,-0.0007088677622025546,-0.023850606729707922,-0.037846793883505134
20230309,-0.007157376643738529,-0.004048638297738952,-0.002579550985820906,-0.012193582206358328,-0.03570404665012271,-0.02854667000638418
20230310,0.0029128823163569765,0.01264687251717528,0.009850651239095039,0.007660559838083766,-0.01752024244483837,-0.020433124761195347
20230313,0.015606885668213303,0.016001657052632765,0.014656847221690722,0.013915944545034689,-0.015615808260992542,-0.031222693929205847
20230314,0.01740316217647958,0.021858254072074763,0.02526867712845173,0.019854858009052834,-0.002335562666556927,-0.019738724843036508
20230315,0.015513864093734247,0.01477121990128054,0.018506999573837658,0.013720847316302728,-0.005069024059106423,-0.02058288815284067
20230316,0.025731320170954464,0.02415331308832379,0.032231087548879066,0.0330147591220747,0.019803016584102322,-0.005928303586852143
20230317,0.008529560293183473,0.011544752055059095,0.01927400327581063,0.021133755441091084,0.010855430867038857,0.002325870573855384
20230320,0.009680226351060512,0.010468901579356135,0.017249742736360978,0.01888958186033682,0.01477042720208664,0.005090200851026128
20230321,-0.013200926006280946,-0.006953405870008266,-0.0008393098342103748,0.0031856654863089222,-0.006417154587456551,0.006783771418824395
20230322,-0.051144701599939474,-0.037612850544343344,-0.03637118963913786,-0.029499090610365264,-0.032572473322764785,0.01857222827717469
20230323,-0.05894970194993449,-0.04640345630295742,-0.03940669881183309,-0.03157519028144528,-0.03518626416102145,0.023763437788913044
20230324,-0.09017414369969479,-0.06256847354009569,-0.05365149566051093,-0.049944872002412384,-0.05557154030549183,0.03460260339420296
20230327,-0.08561277741241453,-0.05584823282109828,-0.043762447037155844,-0.03773144651421009,-0.04863290373112549,0.03697987368128904
20230328,-0.08024039872319987,-0.05098583332726441,-0.03238034918889228,-0.03284997022066755,-0.04023494623648996,0.040005452486709905
20230329,-0.05999316480423254,-0.023843822892679813,-0.012753202258549336,-0.007945720374693202,-0.021875104852063534,0.038118059952169006
20230330,-0.051444758112217485,-0.013699383302715333,0.0033827276244366993,0.005020712517388599,-0.014837443920179577,0.03660731419203791
20230331,-0.06560446733337438,-0.025295572873868837,-0.012590863429613323,-0.009291065062103194,-0.04195519592710749,0.023649271406266895
20230403,-0.06997841968913812,-0.03621495448908698,-0.014500177278792268,-0.009099537272748244,-0.042408556276882906,0.027569863412255216
20230404,-0.07953839739572939,-0.03825479975868808,-0.0202431414777773,-0.020639100467160526,-0.050422875012686025,0.029115522383043366
20230406,-0.0763653947678863,-0.034813548892446027,-0.01614916991196262,-0.015300228308837791,-0.038175251953039356,0.03819014281484694
20230407,-0.07485107698113376,-0.03470465295511322,-0.02366357681387043,-0.017328045118947727,-0.045544100212312345,0.029306976768821415
20230410,-0.07040139611431538,-0.029697622424579198,-0.019788057696011732,-0.018448179975020015,-0.0476509144237992,0.022750481690516182
20230411,-0.06317702953120839,-0.026422421206142337,-0.009071843243908646,-0.021096251139899526,-0.03888431927014392,0.02429271026106447
20230412,-0.07280832560226683,-0.04061724936546022,-0.029618211901899682,-0.03741410936818104,-0.05836399628261231,0.014444329319654517
20230413,-0.0653827091218403,-0.028629989803006774,-0.013437232196962684,-0.028235703600980214,-0.04174395407707441,0.02363875504476589
20230414,-0.07205558224819736,-0.02759979439738735,-0.011133823503938912,-0.02669373250568864,-0.03729470029005652,0.03476088195814084
20230417,-0.0696420178149435,-0.032804262618310036,-0.016187040167362256,-0.024846783187416233,-0.038354788744840634,0.03128722907010287
20230418,-0.06034449092754772,-0.020207000265092288,-0.00828852624770596,-0.015567926470123821,-0.037266577410243314,0.023077913517304406
20230419,-0.05761900112159674,-0.022559394452071127,-0.01273071191873619,-0.025487560045144617,-0.05044350040251909,0.007175500719077653
20230420,-0.051514826227072354,-0.02080295683412368,-0.009024636072978577,-0.023042899899638952,-0.04974829746083218,0.0017665287662401719
20230421,-0.03172439598908497,0.005207599525115198,0.009971521338977407,0.0033334776445021613,-0.02044507339638362,0.011279322592701348
20230424,-0.022966154467270523,0.010168980208499162,0.01658226603438891,0.013372508286323217,-0.008306297741700778,0.014659856725569746
20230425,-0.008127123695821395,0.02618722091485741,0.030249062272452,0.031081765653964043,0.008122680235864163,0.01624980393168556
20230426,-0.016937390628421943,0.012761026051012616,0.021061208995561288,0.027685250807439152,0.0160543210207477,0.03299171164916964
20230427,-0.02901716219725937,0.004689824664957683,0.020325414162019405,0.022633320253128978,0.022215157119555153,0.051232319316814524
20230428,-0.03846846329644174,-0.009783598137701013,-0.003149030623330333,0.0032256200005144455,0.004905314934842558,0.0433737782312843
20230504,-0.028554647944906284,-0.014439992945241039,-0.0022431698679053324,0.003036164446625875,0.00182652423518107,0.030381172180087353
20230505,-0.02569167592056369,-0.004718020967630333,0.00952990617173084,0.014584285920459296,0.021076165593340114,0.0467678415139038
20230508,-0.04515706225138065,-0.028611376906810097,-0.01825203436430994,-0.012987305869406388,-0.008552507502626344,0.036604554748754306
20230509,-0.029433546474738215,-0.015528162065618242,-0.004659676455925438,0.01152957014383459,0.018630736400800638,0.04806428287553885
20230510,-0.036990900970387486,-0.018795330898682655,-0.014264157377174772,0.0016955687180259585,0.0011771167412993329,0.03816801771168682
20230511,-0.04915102476894755,-0.02525288454419726,-0.018372369871187816,0.004682768546551394,0.01131436624744822,0.060465391016395774
20230512,-0.0351931180299659,-0.01656081622149184,0.003627386587340686,0.02570660982430123,0.031041904464066905,0.0662350224940328
20230515,-0.04349424884186241,-0.021495286623205944,-0.00520243168385734,0.022289851704360823,0.03594143321234822,0.07943568205421063
20230516,-0.0399986980403085,-0.014610318809991087,0.0015634715508074115,0.03142526536526996,0.059709546813684504,0.099708244853993
20230517,-0.03725399598334533,-0.020461105780423223,-0.010627462077783097,0.019656706072191,0.0535498618523853,0.09080385783573063
20230518,-0.034051692492201725,-0.016363684078060402,-0.00754472398621904,0.01389651438313436,0.0496055177231485,0.08365721021535022
20230519,-0.03969794208702632,-0.020009673945669798,-0.01050963886028737,0.017231813943757158,0.06067585810528119,0.10037380019230752
20230522,-0.052944979204889234,-0.026953966625286596,-0.020547883988189054,0.012279869762216003,0.05818597680110196,0.1111309560059912
20230523,-0.05671172915059139,-0.03359465747901998,-0.024094750907776456,0.004633666518189295,0.04839636322826597,0.10510809237885736
20230524,-0.0629671970951344,-0.04444124922061411,-0.03399624755548726,-0.01632950025220859,0.014594392038668491,0.0775615891338029
20230525,-0.040916618472784286,-0.02357784029012794,-0.016419626192938054,0.0056079175019587745,0.03024510520408565,0.07116172367686993
20230526,-0.03934700484457999,-0.025883822962847337,-0.018425647998059555,-0.003913207419412448,0.00731012939107791,0.0466571342356579
20230529,-0.024984882094346766,-0.008690958517707677,-0.00281224277613834,0.0080562952320711,0.017230359665130052,0.042215241759476815
20230530,-0.010274961220783455,0.003454391621359395,0.004721799944942458,0.015964004513500316,0.011761914678793032,0.022036875899576487
20230531,0.006192748589698544,0.015068537686899062,0.017043014625780808,0.01847203216427125,0.006674267328578908,0.00048151873888036423
20230601,0.013268251986724109,0.01960773052480642,0.023305811777050614,0.02047531000163552,0.0069396283419108605,-0.006328623644813248
20230602,-0.006203560038130033,0.007107011967586792,0.012117459191107295,0.0047465773541564005,-0.002792494823869611,0.0034110652142604224
20230605,-0.002776211934500942,0.00240201222247737,0.009722081329558596,0.002663330155713543,-0.017325528980131403,-0.01454931704563046
20230606,0.011961594964684866,0.019068123525911456,0.027245959540488814,0.015900522567792928,-0.005180709041967168,-0.017142304006652034
20230607,0.01619314379846337,0.02540903898475932,0.021353745793334544,0.01088235314835539,-0.018408293928041008,-0.034601437726504376
20230608,0.025896881860186634,0.03350207713658147,0.03891250039080471,0.019949094872021147,0.003148492076485234,-0.0227483897837014
20230609,0.021663315520793532,0.026670195404866495,0.02416241225201817,0.0025023640556614537,-0.028791304302110146,-0.05045461982290368
20230612,0.015846346006298244,0.029599040525949912,0.023709005137516254,0.004363327497454032,-0.021583020569166705,-0.037429366575464945
20230613,0.012921417176739931,0.021432482107995907,0.018787091072960227,0.003712053759242358,-0.025381042255866054,-0.03830245943260598
20230614,0.013657232854974123,0.02008618441532257,0.013846153862716048,-0.0015854936188922472,-0.02905601341082607,-0.04271324626580019
20230615,0.0060840441831005255,0.02078482319393163,0.012007082912509697,-0.00042436871392257503,-0.03777422115312928,-0.0438582653362298
20230616,-0.0018243106738973758,0.01665714643085785,0.008376239504428463,-0.003967039555445902,-0.04979984676514066,-0.04797553609124328
20230619,-0.0003477318168992543,0.01195912019580723,0.002782581899942595,-0.016770507789601277,-0.0738779297279521,-0.07353019791105284
20230620,0.007257394912973351,0.02100076839552029,0.005392721281287977,-0.015155494847866874,-0.08319998058513879,-0.09045737549811214
20230621,0.015274854423343823,0.02583389331975257,0.01706502081845509,0.0027139100599232317,-0.053880177806100604,-0.06915503222944443
20230626,0.04808835515511492,0.05483976066153199,0.05247354006870501,0.04013343735545227,-0.01770788224532071,-0.06579623740043564
20230627,0.036308472141691465,0.03978774127010572,0.02934136253771735,0.011049699983250718,-0.050162466214914346,-0.08647093835660581
20230628,0.030004204488183618,0.03673493544265955,0.029264346015932707,0.003356905443255601,-0.05335656793016362,-0.08336077241834725
20230629,0.03711271256759303,0.03967782369414074,0.03550222596402341,-0.003258602781038502,-0.06457258893726278,-0.1016853015048558
20230630,0.02957355354171292,0.04174688180448421,0.031559111705270454,-0.004532632851702511,-0.06506523407633397,-0.0946387876180469
20230703,0.01807735503916602,0.025863622018417815,0.026805292532362402,-0.01032822433150273,-0.06538035359260944,-0.08345770863177546
20230704,0.009677343257246998,0.021175409008143343,0.015676086966645866,-0.013897034703296843,-0.07200968385533546,-0.08168702711258245
20230705,0.014819633527256414,0.023597583402515537,0.020844186251062487,-0.008694306484924513,-0.06144646407124242,-0.07626609759849884
20230706,0.011121908431193237,0.025338440547093787,0.019468463376477257,-0.004283931231099858,-0.050193808446996994,-0.061315716878190235
20230707,0.006863070918941839,0.01513452543903149,0.015023243295304876,-0.001344562182250626,-0.03959657584664785,-0.04645964676558969
20230710,-0.0038551674341315415,0.015949012408048403,0.009813538631505143,-0.0035905356456128585,-0.035743020506662095,-0.03188785307253055
